task_id,task_name,task_type,incumbents_responding,date,domain_source,task_percentage_all,num_jobs_sharing_task,task_percentage_job,task_cluster,feedback_loop,directive,task_iteration,validation,learning,filtered,soc_code,soc_major_group,job_name,job_family,is_bright,is_green,job_zone,median_salary,job_forcast,chance_auto,wage_group,job_forecast,chance_auto_clean,is_bright_clean,is_green_clean,task_automation_score,task_augmentation_score,task_interaction_score_total,interaction_values_complete,all_interactions_zero,valid_q2_observation,task_automation_share,task_augmentation_share,task_ai_role_balance,task_automation_exposure_pct,task_augmentation_exposure_pct,q2_classified_exposure_pct,feedback_loop_share,feedback_loop_exposure_pct,directive_share,directive_exposure_pct,task_iteration_share,task_iteration_exposure_pct,validation_share,validation_exposure_pct,learning_share,learning_exposure_pct,occupation_ai_exposure_pct,occupation_total_task_count,occupation_valid_q2_task_count,occupation_classified_exposure_pct,occupation_automation_exposure_pct,occupation_augmentation_exposure_pct,occupation_feedback_loop_exposure_pct,occupation_directive_exposure_pct,occupation_task_iteration_exposure_pct,occupation_validation_exposure_pct,occupation_learning_exposure_pct,occupation_orientation_denominator,occupation_automation_orientation,occupation_augmentation_orientation,occupation_ai_role_balance,occupation_classification_coverage,occupation_feedback_loop_share,occupation_directive_share,occupation_task_iteration_share,occupation_validation_share,occupation_learning_share,salary_quartile,task_ai_exposure_pct,task_observed_job_count,occupation_row_flag,task_row_flag,job_task_row_flag,valid_q2_row_flag
16212,"Create and manage documentation, production schedules, prototyping goals, and communication plans in collaboration with production staff.",Core,21,07/2012,Occupational Expert,0.006367883,1,0.006483396,Management & Coordination,0,0.338709677,0.532258065,0,0,0.129032258,15-1199.11,15,Video Game Designers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.338709677,0.532258065,0.8709677419999999,TRUE,FALSE,TRUE,0.38888888837860086,0.6111111116213992,0.22222222324279833,0.0025213206633582673,0.0039620753366417325,0.006483396,0,0,0.38888888837860086,0.0025213206633582673,0.6111111116213992,0.0039620753366417325,0,0,0,0,0.5334161540000001,5,5,0.533416154,0.20245238104144947,0.3309637729585505,0.038650405934241856,0.16380197510720762,0.1893976216528801,0.006073641494701407,0.13549250981096905,0.533416154,0.37953927627292944,0.6204607237270705,0.24092144745414107,0.9999999999999998,0.07245825917420914,0.3070810170987203,0.3550654029365599,0.011386309636774531,0.2540090111537362,Q4 Higher,0.006367883,1,0,1,1,1
16213,Consult with multiple stakeholders to define requirements and implement online features.,Core,21,07/2012,Occupational Expert,0.19966394,1,0.203285827,Management & Coordination,0.070987654,0.224794239,0.240740741,0.017489712,0.388374486,0.057613169,15-1199.11,15,Video Game Designers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.295781893,0.646604939,0.9423868320000001,TRUE,FALSE,TRUE,0.3138646285753704,0.6861353714246295,0.37227074284925915,0.06380423058599201,0.13948159641400798,0.203285827,0.07532751051852557,0.01531301527160967,0.23853711805684483,0.04849121531438234,0.25545851536261704,0.05193109555968181,0.01855895202067085,0.003772771909775395,0.4121179040413417,0.0837777289445508,0.5334161540000001,5,5,0.533416154,0.20245238104144947,0.3309637729585505,0.038650405934241856,0.16380197510720762,0.1893976216528801,0.006073641494701407,0.13549250981096905,0.533416154,0.37953927627292944,0.6204607237270705,0.24092144745414107,0.9999999999999998,0.07245825917420914,0.3070810170987203,0.3550654029365599,0.011386309636774531,0.2540090111537362,Q4 Higher,0.19966394,1,0,1,1,1
16215,Collaborate with artists to achieve appropriate visual style.,Core,21,07/2012,Occupational Expert,0.022903837,1,0.02331931,Management & Coordination,0,0.273542601,0.565022422,0,0,0.161434978,15-1199.11,15,Video Game Designers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.273542601,0.565022422,0.8385650229999999,TRUE,FALSE,TRUE,0.32620320845411654,0.6737967915458836,0.347593583091767,0.007606833740936164,0.01571247625906384,0.02331931,0,0,0.32620320845411654,0.007606833740936164,0.6737967915458836,0.01571247625906384,0,0,0,0,0.5334161540000001,5,5,0.533416154,0.20245238104144947,0.3309637729585505,0.038650405934241856,0.16380197510720762,0.1893976216528801,0.006073641494701407,0.13549250981096905,0.533416154,0.37953927627292944,0.6204607237270705,0.24092144745414107,0.9999999999999998,0.07245825917420914,0.3070810170987203,0.3550654029365599,0.011386309636774531,0.2540090111537362,Q4 Higher,0.022903837,1,0,1,1,1
16220,"Write, review, or execute plans for testing new or established document management systems.",Core,25,07/2013,Occupational Expert,0.00462185,1,0.00470569,Management & Coordination,0,0.4,0,0,0,0.6,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.4,0,0.4,TRUE,FALSE,FALSE,,,,,,0,,,,,,,,,,,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.00462185,1,1,1,1,0
16221,"Search electronic sources, such as databases or repositories, or manual sources for information.",Core,25,07/2013,Occupational Expert,0.105994437,1,0.107917167,"Technology, Engineering & Design",0.032945736,0.215116279,0.095930233,0.018410853,0.601744186,0.035852713,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.248062015,0.716085272,0.9641472870000001,TRUE,FALSE,TRUE,0.2572864315906123,0.7427135684093876,0.4854271368187753,0.027765622804798183,0.0801515441952018,0.107917167,0.034170853814786496,0.003687621737662901,0.22311557777582583,0.024078001067135285,0.09949748787707785,0.010737487015311086,0.019095477680890885,0.0020607298538334743,0.6241206028514189,0.06735332732605724,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.105994437,1,0,1,1,1
16224,Prepare support documentation and training materials for end users of document management systems.,Core,25,07/2013,Occupational Expert,0.005546221,1,0.005646829,Management & Coordination,0,0.314814815,0.611111111,0,0,0.074074074,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.314814815,0.611111111,0.9259259260000001,TRUE,FALSE,TRUE,0.34000000017279997,0.6599999998271999,0.31999999965439996,0.0019199218609757718,0.0037269071390242272,0.005646829,0,0,0.34000000017279997,0.0019199218609757718,0.6599999998271999,0.0037269071390242272,0,0,0,0,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.005546221,1,0,1,1,1
16228,Document technical functions and specifications for new or proposed content management systems.,Core,25,07/2013,Occupational Expert,0.025574239,1,0.026038154,Management & Coordination,0.060240964,0.27309237,0.409638554,0,0.200803213,0.0562249,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.333333334,0.610441767,0.943775101,TRUE,FALSE,TRUE,0.35319148984414667,0.6468085101558533,0.2936170203117066,0.009196454404051327,0.01684169959594867,0.026038154,0.06382978734676324,0.0016620098327222727,0.2893617024973834,0.007534444571329054,0.4340425526865007,0.011301666829404219,0,0,0.21276595746935267,0.005540032766544456,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.025574239,1,0,1,1,1
16233,"Assist in the assessment, acquisition, or deployment of new electronic document management systems.",Core,25,07/2013,Occupational Expert,0.014892629,1,0.01516278,Management & Coordination,0,0.406896552,0.227586207,0,0.2,0.165517241,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.406896552,0.42758620700000005,0.8344827590000001,TRUE,FALSE,TRUE,0.4876033058940646,0.5123966941059354,0.02479338821187077,0.007393421654544405,0.007769358345455595,0.01516278,0,0,0.4876033058940646,0.007393421654544405,0.2727272727272727,0.004135303636363636,0,0,0.23966942137866262,0.003634054709091958,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.014892629,1,0,1,1,1
16235,"Analyze, interpret, or disseminate system performance data.",Core,25,07/2013,Occupational Expert,0.066349231,1,0.0675528,"Research, Data & Documentation",0.150154799,0.147058824,0.117647059,0.026315789,0.527863777,0.030959752,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.297213623,0.671826625,0.969040248,TRUE,FALSE,TRUE,0.30670926580543845,0.6932907341945616,0.3865814683891231,0.02071906969110162,0.046833730308898376,0.0675528,0.154952076871837,0.010467446658507832,0.15175718893360146,0.010251623032593792,0.12140575094049137,0.008201298412132825,0.02715654902292562,0.0018345009248358897,0.5447284342311445,0.036797930971929654,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.066349231,1,0,1,1,1
16237,Administer document and system access rights and revision control to ensure security of system and integrity of master documents.,Core,25,07/2013,Occupational Expert,0.008935578,1,0.009097668,"Safety, Compliance & Quality",0,0.390804598,0.218390805,0,0.252873563,0.137931035,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.390804598,0.47126436800000004,0.862068966,TRUE,FALSE,TRUE,0.4533333334261333,0.5466666665738666,0.09333333314773334,0.004124276160844263,0.004973391839155736,0.009097668,0,0,0.4533333334261333,0.004124276160844263,0.2533333336581333,0.0023047425629549225,0,0,0.2933333329157333,0.002668649276200814,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.008935578,1,0,1,1,1
16238,"Implement electronic document processing, retrieval, and distribution systems in collaboration with other information technology specialists.",Core,25,07/2013,Occupational Expert,0.003594773,1,0.003659981,"Technology, Engineering & Design",0,0,0,0,0,1,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.003594773,1,0,1,1,0
16239,"Identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",Core,25,07/2013,Occupational Expert,0.00184874,1,0.001882276,"Safety, Compliance & Quality",0,0,0,0,0,1,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.00184874,1,0,1,1,0
16240,"Develop or configure document management system features, such as user interfaces, access profiles, and document workflow procedures.",Core,25,07/2013,Occupational Expert,0.011708688,1,0.011921082,Management & Coordination,0.140350877,0.201754386,0.289473684,0,0.263157895,0.105263158,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0.342105263,0.552631579,0.894736842,TRUE,FALSE,TRUE,0.3823529410449827,0.6176470589550174,0.23529411791003468,0.004558060763138404,0.007363021236861596,0.011921082,0.1568627449008074,0.0018699736447076068,0.22549019614417531,0.0026880871184307977,0.32352941156747406,0.0038568206447076067,0,0,0.2941176473875432,0.0035062005921539883,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.011708688,1,0,1,1,1
20368,"Prepare and record changes to official documents and confirm changes with legal and compliance management staff, including enterprise-wide records management staff.",Core,25,07/2013,Occupational Expert,0.002464987,1,0.002509702,Management & Coordination,0,0,0,0,0,1,15-1199.12,15,Document Management Specialists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other",35700,,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.25609412899999995,11,7,0.24333648,0.07567682733945398,0.167659652660546,0.01768705187360061,0.05798977546585337,0.04426422623989852,0.0038952307786693638,0.11950019564197811,0.24333647999999997,0.31099663864396326,0.6890033613560368,0.37800672271207353,0.9501837506005459,0.07268557461503763,0.23831106402892563,0.1819054267568041,0.016007590718290016,0.4910903438809427,Q4 Higher,0.002464987,1,0,1,1,0
3502,"Design, review and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",Core,33,06/2009,Occupational Expert,0.003081234,1,0.003137127,"Finance, Sales & Marketing",0,0,0,0,0,1,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.003081234,1,1,1,1,0
3504,"Determine or help determine company policy, and explain complex technical matters to company executives, government officials, shareholders, policyholders, or the public.",Core,33,06/2009,Occupational Expert,0.002875818,1,0.002927985,Management & Coordination,0,0,0,0,0.642857143,0.357142857,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0,0.642857143,0.642857143,TRUE,FALSE,TRUE,0,1,1,0,0.002927985,0.002927985,0,0,0,0,0,0,0,0,1,0.002927985,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.002875818,1,0,1,1,1
3506,"Provide advice to clients on a contract basis, working as a consultant.",Core,33,06/2009,Occupational Expert,0.041904778,1,0.042664927,Communication & Support,0,0.203431373,0.338235294,0.041666667,0.357843137,0.058823529,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0.203431373,0.737745098,0.941176471,TRUE,FALSE,TRUE,0.2161458337179362,0.7838541662820637,0.5677083325641276,0.009221846216929886,0.03344308078307011,0.042664927,0,0,0.2161458337179362,0.009221846216929886,0.3593749997177735,0.015332708128583826,0.044270833668131504,0.0018888118866799727,0.38020833289615885,0.016221560767806315,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.041904778,1,0,1,1,1
3509,Determine policy contract provisions for each type of insurance.,Core,33,06/2009,Occupational Expert,0.004724558,1,0.004810261,"Finance, Sales & Marketing",0,0,0,0,0.739130435,0.260869565,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0,0.739130435,0.739130435,TRUE,FALSE,TRUE,0,1,1,0,0.004810261,0.004810261,0,0,0,0,0,0,0,0,1,0.004810261,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.004724558,1,0,1,1,1
3511,Provide expertise to help financial institutions manage risks and maximize returns associated with investment products or credit offerings.,Core,33,06/2009,Occupational Expert,0.007805792,1,0.007947388,"Finance, Sales & Marketing",0,0.197368421,0.381578947,0,0.342105263,0.078947368,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0.197368421,0.72368421,0.921052631,TRUE,FALSE,TRUE,0.2142857143632653,0.7857142856367347,0.5714285712734695,0.0017030117149020422,0.006244376285097958,0.007947388,0,0,0.2142857143632653,0.0017030117149020422,0.4142857141461224,0.0032924893131763234,0,0,0.37142857149061226,0.002951886971921634,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.007805792,1,0,1,1,1
3513,Explain changes in contract provisions to customers.,Supplemental,32,06/2009,Occupational Expert,0.002567695,1,0.002614272,Communication & Support,0,0,0,0,0,1,15-2011.00,15,Actuaries,Computer and Mathematical,TRUE,FALSE,4,102880,2200,21,,2200,21,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.06410196,6,4,0.058350560999999995,0.010924857931831929,0.04742570306816806,0,0.010924857931831929,0.01862519744176015,0.0018888118866799727,0.02691169373972795,0.05835056099999999,0.18722798452326672,0.8127720154767333,0.6255440309534666,0.9102773300535584,0,0.18722798452326672,0.31919483073624866,0.0323700724433476,0.46120711229713723,Q4 Higher,0.002567695,1,0,1,1,0
7368,Develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,Core,24,07/2012,Occupational Expert,0.00184874,1,0.001882276,"Technology, Engineering & Design",0,0,0,0,0,1,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.00184874,1,1,1,1,0
7369,"Maintain knowledge in the field by reading professional journals, talking with other mathematicians, and attending professional conferences.",Core,24,07/2012,Occupational Expert,0.004211019,1,0.004287407,Management & Coordination,0,0,0,0,0.902439024,0.097560976,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0,0.902439024,0.902439024,TRUE,FALSE,TRUE,0,1,1,0,0.004287407,0.004287407,0,0,0,0,0,0,0,0,1,0.004287407,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.004211019,1,0,1,1,1
7370,Perform computations and apply methods of numerical analysis to data.,Core,24,07/2012,Occupational Expert,0.002259571,1,0.00230056,"Research, Data & Documentation",0,0,0,0,0,1,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0,0,0,TRUE,TRUE,FALSE,,,,,,0,,,,,,,,,,,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.002259571,1,0,1,1,0
7371,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,Core,24,07/2012,Occupational Expert,0.039028959,1,0.039736941,"Research, Data & Documentation",0.136842105,0.265789474,0.22631579,0,0.328947368,0.042105263,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0.402631579,0.555263158,0.957894737,TRUE,FALSE,TRUE,0.42032967031533025,0.5796703296846697,0.15934065936933944,0.016702615309869728,0.023034325690130267,0.039736941,0.1428571425588697,0.005676705845290394,0.2774725277564606,0.011025909464579335,0.23626373677424223,0.009388398168637593,0,0,0.34340659291042747,0.013645927521492674,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.039028959,1,0,1,1,1
7373,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",Core,24,07/2012,Occupational Expert,0.227908582,1,0.232042824,Management & Coordination,0.036953583,0.342045967,0.083370888,0.051374493,0.436683191,0.049571879,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0.37899955,0.5714285720000001,0.9504281220000002,TRUE,FALSE,TRUE,0.3987671884144859,0.6012328115855141,0.20246562317102823,0.0925310645182374,0.13951175948176261,0.232042824,0.03888098652030415,0.00902205391207731,0.3598862018941817,0.08350901060616008,0.08771929835636744,0.02035463370991006,0.054054053968743986,0.012542855331555762,0.4594594592604026,0.10661427044029678,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.227908582,1,0,1,1,1
7374,Develop new principles and new relationships between existing mathematical principles to advance mathematical science.,Core,24,07/2012,Occupational Expert,0.059673225,1,0.060755692,Management & Coordination,0.029259897,0.337349398,0.132530121,0.070567986,0.38898451,0.04130809,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0.366609295,0.592082617,0.9586919119999999,TRUE,FALSE,TRUE,0.3824057451733253,0.6175942548266747,0.23518850965334942,0.02323332567278104,0.03752236632721896,0.060755692,0.03052064655365529,0.0018543030016547424,0.35188509861967004,0.021379022671126298,0.13824057483025892,0.008398901786290163,0.07360861723844396,0.004472142477484791,0.40574506275797184,0.024651322063444007,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.059673225,1,0,1,1,1
7375,"Design, analyze, and decipher encryption systems designed to transmit military, political, financial, or law-enforcement-related information in code.",Supplemental,24,07/2012,Occupational Expert,0.007703084,1,0.007842817,"Safety, Compliance & Quality",0,0.346666667,0,0,0.306666667,0.346666667,15-2021.00,15,Mathematicians,Computer and Mathematical,TRUE,FALSE,5,101900,300,5,,300,5,TRUE,FALSE,0.346666667,0.306666667,0.653333334,TRUE,FALSE,TRUE,0.5306122448667221,0.4693877551332778,-0.06122449,0.0041614947344488906,0.0036813222655511083,0.007842817,0,0,0.5306122448667221,0.0041614947344488906,0,0,0,0,0.4693877551332778,0.0036813222655511083,0.3997745450000001,9,7,0.395591709,0.15407942550788928,0.24151228349211074,0.01980478795439037,0.1342746375534989,0.043669866521568,0.01864086043132924,0.1792015565392135,0.395591709,0.3894910383672608,0.6105089616327392,0.22101792326547837,0.9895370126679774,0.05006370837360084,0.33942732999365993,0.11039125827980382,0.047121463891269866,0.45299623946166545,Q4 Higher,0.007703084,1,0,1,1,1
